Row ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Order ID,Customer Name,Customer Segment,Province,Region,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Returns
4287,26/11/2011,High,9,1696.7,0.04,Delivery Truck,-82.81,180.98,23.58,30532,Victoria Wilson,Home Office,Ontario,Ontario,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Jumbo Box,0.74,28/11/2011,Sold
4297,05/08/2012,High,18,93.02,0.07,Regular Air,20.01,5.08,2.03,30597,Michelle Ellison,Consumer,Ontario,Ontario,Furniture,Office Furnishings,"Master Caster Door Stop, Brown",Wrap Bag,0.51,07/08/2012,Sold
4298,05/08/2012,High,42,639.84,0.03,Regular Air,-95.76,15.14,4.53,30597,Michelle Ellison,Consumer,Ontario,Ontario,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,06/08/2012,Sold
4349,15/02/2011,Low,29,7837.44,0.1,Delivery Truck,1817.76,279.81,23.19,30981,Nathan Gelder,Home Office,Ontario,Ontario,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.59,19/02/2011,Sold
4350,15/02/2011,Low,22,3653.22,0.09,Delivery Truck,-116.02,180.98,30,30981,Nathan Gelder,Home Office,Ontario,Ontario,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,17/02/2011,Sold
4455,26/05/2011,High,31,413.12,0.1,Express Air,-10.22,14.27,7.27,31751,Todd Boyes,Small Business,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38,28/05/2011,Sold
4473,08/11/2009,Low,2,141.59,0.05,Regular Air,-91.09,70.97,3.5,31873,Shahid Collister,Home Office,Ontario,Ontario,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,13/11/2009,Sold
4474,08/11/2009,Low,14,2465.5015,0.06,Regular Air,13.01,205.99,8.99,31873,Shahid Collister,Home Office,Ontario,Ontario,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6,15/11/2009,Sold
4475,08/11/2009,Low,50,8558.4715,0.06,Regular Air,2539.46,205.99,8.99,31873,Shahid Collister,Home Office,Ontario,Ontario,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,15/11/2009,Sold
4476,08/11/2009,Low,42,236.89,0,Regular Air,-125.29,5.28,6.26,31873,Shahid Collister,Home Office,Ontario,Ontario,Office Supplies,Paper,Xerox 1928,Small Box,0.4,15/11/2009,Sold
4492,13/09/2012,Low,49,162.16,0.05,Regular Air,24.95,3.29,1.35,32000,Victoria Wilson,Home Office,Ontario,Ontario,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,15/09/2012,Sold
4493,13/09/2012,Low,26,15168.82,0.02,Delivery Truck,-1096.78,550.98,147.12,32000,Victoria Wilson,Home Office,Ontario,Ontario,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Jumbo Box,0.8,20/09/2012,Sold
4597,28/10/2009,High,14,367.11,0.09,Regular Air,116.80,28.53,1.49,32737,Victoria Wilson,Home Office,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,30/10/2009,Sold
4918,08/06/2012,Medium,10,126.79,0.04,Regular Air,-16.38,11.97,4.98,35012,Thomas Boland,Corporate,Ontario,Ontario,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,08/06/2012,Sold
4919,08/06/2012,Medium,11,1770.2015,0.08,Regular Air,-165.95,195.99,4.2,35012,Thomas Boland,Corporate,Ontario,Ontario,Technology,Telephones and Communication,T65,Small Box,0.56,09/06/2012,Sold
4922,02/12/2010,Not Specified,23,1196.86,0.06,Regular Air,-12.51,50.98,6.5,35042,Michael Dominguez,Home Office,Ontario,Ontario,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73,03/12/2010,Sold
5009,17/10/2012,Medium,49,1355.47,0.04,Regular Air,590.04,28.53,1.49,35713,Phillip Breyer,Corporate,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,17/10/2012,Sold
5082,21/09/2012,Not Specified,12,1465.29,0.02,Regular Air,373.50,120.97,7.11,36229,Patrick O'Donnell,Home Office,Ontario,Ontario,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,24/09/2012,Sold
5083,21/09/2012,Not Specified,24,3590.33,0.01,Delivery Truck,-31.73,146.34,43.75,36229,Patrick O'Donnell,Home Office,Ontario,Ontario,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,23/09/2012,Sold
5199,12/07/2011,High,32,115.81,0.07,Regular Air,47.56,3.69,0.5,36933,Todd Boyes,Small Business,Ontario,Ontario,Office Supplies,Labels,Avery 501,Small Box,0.38,13/07/2011,Sold
5219,22/05/2011,Medium,39,4647.69,0.02,Delivery Truck,182.53,113.98,30,37152,Thomas Boland,Corporate,Ontario,Ontario,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,24/05/2011,Sold
5220,22/05/2011,Medium,45,2503.3265,0.04,Regular Air,447.12,65.99,8.8,37152,Thomas Boland,Corporate,Ontario,Ontario,Technology,Telephones and Communication,6120,Small Box,0.58,24/05/2011,Sold
5228,10/11/2011,Low,21,2731.73,0.07,Express Air,310.59,155.99,8.99,37223,Victoria Wilson,Home Office,Ontario,Ontario,Technology,Telephones and Communication,LX 788,Small Box,0.58,14/11/2011,Sold
5229,10/11/2011,Low,40,679.52,0.09,Regular Air,-152.40,17.7,9.47,37223,Victoria Wilson,Home Office,Ontario,Ontario,Office Supplies,Storage & Organization,Portfile® Personal File Boxes,Small Box,0.59,17/11/2011,Sold
5230,10/11/2011,Low,38,5176.27,0.01,Regular Air,-743.45,135.31,35,37223,Victoria Wilson,Home Office,Ontario,Ontario,Office Supplies,Storage & Organization,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Large Box,0.84,15/11/2011,Sold
5237,18/09/2009,High,28,739.94,0.01,Regular Air,370.23,26.17,1.39,37254,Katrina Bavinger,Consumer,Ontario,Ontario,Office Supplies,Envelopes,Quality Park Security Envelopes,Small Box,0.38,19/09/2009,Sold
5260,24/02/2009,Critical,46,14740.51,0,Delivery Truck,3407.73,300.98,164.73,37441,Katrina Bavinger,Home Office,Ontario,Ontario,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,25/02/2009,Sold
5261,24/02/2009,Critical,1,3.77,0.09,Regular Air,-1.84,2.94,0.96,37441,Katrina Bavinger,Home Office,Ontario,Ontario,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,26/02/2009,Sold
5359,20/03/2009,Not Specified,11,100.36,0.02,Regular Air,18.41,9.11,2.15,38084,Victoria Wilson,Home Office,Ontario,Ontario,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,22/03/2009,Sold
5360,20/03/2009,Not Specified,33,404.91,0.06,Regular Air,65.63,12.64,4.98,38084,Victoria Wilson,Home Office,Ontario,Ontario,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,22/03/2009,Sold
5527,17/05/2012,High,22,809.91,0.07,Regular Air,321.67,37.7,2.99,39168,Natalie Fritzler,Home Office,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,20/05/2012,Sold
5528,17/05/2012,High,50,1027.66,0,Regular Air,184.07,19.98,8.68,39168,Natalie Fritzler,Home Office,Ontario,Ontario,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,19/05/2012,Sold
5529,17/05/2012,High,30,301.38,0.06,Regular Air,5.08,10.48,2.89,39168,Natalie Fritzler,Home Office,Ontario,Ontario,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Small Pack,0.6,19/05/2012,Sold
5555,17/02/2010,Critical,31,8955.34,0.1,Regular Air,2081.48,320.98,24.49,39333,Michelle Ellison,Consumer,Ontario,Ontario,Furniture,Chairs & Chairmats,Hon Pagoda™ Stacking Chairs,Large Box,0.55,19/02/2010,Returned
5556,17/02/2010,Critical,18,95.22,0.01,Regular Air,-33.40,4.98,4.7,39333,Michelle Ellison,Consumer,Ontario,Ontario,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,17/02/2010,Returned
5583,02/08/2009,Critical,42,577.42,0,Regular Air,253.50,12.97,1.49,39589,Olvera Toch,Home Office,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,03/08/2009,Sold
5584,02/08/2009,Critical,20,95.08,0.06,Regular Air,39.91,4.91,0.5,39589,Olvera Toch,Home Office,Ontario,Ontario,Office Supplies,Labels,Avery 508,Small Box,0.36,02/08/2009,Sold
5640,17/03/2009,Medium,25,82.21,0.04,Regular Air,15.25,3.38,1.09,39906,Sean Christensen,Home Office,Ontario,Ontario,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,Wrap Bag,0.39,19/03/2009,Sold
5666,09/01/2009,Low,47,117.88,0.1,Regular Air,-71.00,2.6,2.4,40097,Olvera Toch,Home Office,Ontario,Ontario,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,14/01/2009,Returned
5685,02/09/2012,High,34,3130.2015,0.07,Express Air,692.78,115.99,2.5,40193,Maria Zettner,Corporate,Ontario,Ontario,Technology,Telephones and Communication,6162m,Small Box,0.57,02/09/2012,Sold
5693,09/04/2009,Not Specified,31,449.47,0.05,Regular Air,-190.49,14.81,13.32,40258,Michelle Ellison,Small Business,Ontario,Ontario,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Small Box,0.43,11/04/2009,Sold
5694,09/04/2009,Not Specified,29,80.61,0.08,Regular Air,-8.77,2.78,1.25,40258,Michelle Ellison,Small Business,Ontario,Ontario,Office Supplies,Pens & Art Supplies,Newell 318,Wrap Bag,0.59,10/04/2009,Sold
5721,06/04/2009,Low,39,2413.53,0.06,Regular Air,544.04,60.65,12.23,40544,Michelle Ellison,Consumer,Ontario,Ontario,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,08/04/2009,Sold
5887,09/12/2009,Medium,41,204.99,0.03,Regular Air,-95.99,4.98,4.95,41765,Victoria Wilson,Home Office,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,11/12/2009,Sold
5949,01/04/2009,Not Specified,23,265.31,0.09,Express Air,-33.19,11.5,7.19,42242,Thomas Boland,Corporate,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,02/04/2009,Sold
5950,01/04/2009,Not Specified,15,1444.88,0.1,Regular Air,236.61,100.97,7.18,42242,Thomas Boland,Corporate,Ontario,Ontario,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,02/04/2009,Sold
5951,01/04/2009,Not Specified,23,2287.1,0.07,Regular Air,231.49,99.99,19.99,42242,Thomas Boland,Corporate,Ontario,Ontario,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52,02/04/2009,Sold
5974,05/08/2010,Critical,44,786.26,0.01,Regular Air,274.98,17.48,1.99,42369,Patricia Hirasaki,Home Office,Ontario,Ontario,Technology,Computer Peripherals,"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",Small Pack,0.46,06/08/2010,Sold
6022,28/09/2010,Low,44,18697.24,0.02,Regular Air,8918.74,420.98,19.99,42690,Olvera Toch,Home Office,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,02/10/2010,Sold
6023,28/09/2010,Low,48,786.13,0.04,Regular Air,-236.12,16.74,7.04,42690,Olvera Toch,Home Office,Ontario,Ontario,Office Supplies,Storage & Organization,Rogers® Profile Extra Capacity Storage Tub,Small Box,0.81,02/10/2010,Sold
6369,17/06/2010,Low,25,14647.26,0.07,Regular Air,5485.15,599.99,24.49,45184,Victoria Wilson,Home Office,Ontario,Ontario,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,26/06/2010,Sold
6370,17/06/2010,Low,10,26.11,0.08,Regular Air,2.65,2.62,0.8,45184,Victoria Wilson,Home Office,Ontario,Ontario,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,24/06/2010,Sold
6421,10/05/2010,Not Specified,50,442.31,0.02,Regular Air,231.68,8.34,0.96,45632,Michelle Ellison,Small Business,Ontario,Ontario,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,11/05/2010,Returned
6499,09/12/2012,Critical,4,114.83,0.04,Regular Air,-52.62,28.48,1.99,46276,Sean Miller,Small Business,Ontario,Ontario,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,10/12/2012,Returned
6500,09/12/2012,Critical,23,16743.76,0,Regular Air,6079.63,699.99,24.49,46276,Sean Miller,Small Business,Ontario,Ontario,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,11/12/2012,Returned
6551,09/04/2012,Medium,49,1534.7,0.07,Regular Air,258.25,31.11,3.6,46566,Patrick O'Donnell,Home Office,Ontario,Ontario,Technology,Computer Peripherals,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",Small Pack,0.64,10/04/2012,Sold
6770,20/11/2009,Critical,7,2813.34,0.1,Delivery Truck,-688.44,442.14,14.7,48198,Sean Christensen,Home Office,Ontario,Ontario,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,21/11/2009,Sold
6771,20/11/2009,Critical,45,2682.8,0.01,Regular Air,860.22,60.22,3.5,48198,Sean Christensen,Home Office,Ontario,Ontario,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,22/11/2009,Sold
6802,26/07/2009,Medium,50,387.03,0.04,Regular Air,-7.73,7.96,4.95,48453,Victoria Wilson,Home Office,Ontario,Ontario,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,26/07/2009,Sold
6817,02/04/2009,Medium,17,585.47,0.1,Express Air,178.14,37.94,5.08,48518,Scot Coram,Corporate,Ontario,Ontario,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,04/04/2009,Sold
6919,01/06/2011,High,11,123.34,0.07,Regular Air,0.64,11.34,5.01,49349,Olvera Toch,Home Office,Ontario,Ontario,Office Supplies,Paper,Xerox 188,Small Box,0.36,01/06/2011,Returned
6920,01/06/2011,High,23,1642.47,0.01,Delivery Truck,-524.03,68.81,60,49349,Olvera Toch,Home Office,Ontario,Ontario,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,03/06/2011,Returned
6952,02/12/2009,Low,25,93.22,0.06,Regular Air,-15.37,3.74,0.94,49668,Michelle Ellison,Home Office,Ontario,Ontario,Office Supplies,Rubber Bands,Rubber Band Ball,Wrap Bag,0.83,09/12/2009,Returned
7050,15/03/2011,Low,36,243.18,0.08,Regular Air,-314.22,6.98,9.69,50309,Michael Nguyen,Small Business,Ontario,Ontario,Office Supplies,Storage & Organization,Eldon Shelf Savers™ Cubes and Bins,Small Box,0.83,22/03/2011,Sold
7349,20/12/2011,Medium,27,3853.47,0.1,Regular Air,21.50,152.48,6.5,52327,Patrick O'Donnell,Home Office,Ontario,Ontario,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.74,21/12/2011,Returned
7350,20/12/2011,Medium,5,28.23,0.1,Regular Air,-14.69,4.98,4.7,52327,Patrick O'Donnell,Home Office,Ontario,Ontario,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,22/12/2011,Returned
7369,05/01/2012,High,50,4962.05,0.08,Delivery Truck,335.29,119.99,56.14,52516,Scot Coram,Corporate,Ontario,Ontario,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,05/01/2012,Sold
7370,05/01/2012,High,19,192.39,0.08,Express Air,-31.67,10.23,4.68,52516,Scot Coram,Corporate,Ontario,Ontario,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,08/01/2012,Sold
7402,10/10/2010,Not Specified,13,26.08,0.1,Regular Air,-27.29,1.86,2.58,52800,Todd Boyes,Small Business,Ontario,Ontario,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82,11/10/2010,Sold
7508,09/04/2012,Medium,8,669.69,0.03,Regular Air,-297.02,80.98,35,53574,Scot Coram,Corporate,Ontario,Ontario,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,10/04/2012,Sold
7552,22/07/2012,Not Specified,45,405.6,0.07,Regular Air,-8.59,8.85,5.6,54023,Sean Miller,Small Business,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,23/07/2012,Sold
7709,23/09/2009,Low,39,706.3925,0.06,Regular Air,346.14,20.99,0.99,55265,Scot Coram,Corporate,Ontario,Ontario,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,28/09/2009,Sold
7737,20/01/2010,Medium,24,154.99,0.07,Regular Air,-1085.52,4.48,49,55398,Lena Radford,Small Business,Ontario,Ontario,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,22/01/2010,Sold
7745,16/03/2012,High,32,115.78,0.07,Regular Air,-167.42,3.52,6.83,55458,Shahid Collister,Home Office,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box,0.38,18/03/2012,Sold
7746,16/03/2012,High,13,210.22,0,Regular Air,-30.71,14.98,7.69,55458,Shahid Collister,Home Office,Ontario,Ontario,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,0.57,18/03/2012,Sold
7801,10/09/2011,Critical,2,250.7,0.03,Delivery Truck,-180.61,100.98,45,55809,Michelle Ellison,Consumer,Ontario,Ontario,Furniture,Chairs & Chairmats,Hon Valutask™ Swivel Chairs,Jumbo Drum,0.69,12/09/2011,Sold
7969,18/04/2010,Not Specified,10,315.42,0.1,Regular Air,-41.26,30.98,17.08,56992,Maria Zettner,Corporate,Ontario,Ontario,Office Supplies,Paper,Xerox 197,Small Box,0.4,18/04/2010,Sold
8142,06/12/2012,Medium,38,144.03,0.03,Regular Air,-139.52,3.58,5.47,58210,Patrick O'Donnell,Home Office,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,07/12/2012,Sold
8148,24/01/2009,Medium,23,294.68,0.01,Regular Air,-23.35,11.7,6.96,58277,Michael Dominguez,Home Office,Ontario,Ontario,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5,26/01/2009,Sold
8211,07/03/2010,Not Specified,43,2378.82,0.02,Regular Air,597.16,52.4,16.11,58720,Nathan Gelder,Home Office,Ontario,Ontario,Office Supplies,Binders and Binder Accessories,Ibico Laser Imprintable Binding System Covers,Small Box,0.39,07/03/2010,Returned
8212,07/03/2010,Not Specified,6,202.62,0.02,Express Air,13.87,30.98,8.74,58720,Nathan Gelder,Home Office,Ontario,Ontario,Office Supplies,Paper,Xerox 1979,Small Box,0.4,08/03/2010,Returned
8230,27/02/2010,Low,24,307.49,0.01,Regular Air,61.51,12.2,6.02,58820,Patricia Hirasaki,Home Office,Ontario,Ontario,Furniture,Office Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,Small Pack,0.43,04/03/2010,Sold
178,14/02/2012,Critical,7,516.65,0.01,Express Air,57.10,70.97,3.5,1154,Thea Hendricks,Home Office,Newfoundland,Atlantic,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,15/02/2012,Sold
207,16/08/2010,Low,5,89.335,0.06,Regular Air,-107.10,20.99,2.5,1382,Corey Catlett,Home Office,Newfoundland,Atlantic,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,20/08/2010,Returned
208,16/08/2010,Low,39,158.46,0.06,Regular Air,-130.66,3.98,5.26,1382,Corey Catlett,Home Office,Newfoundland,Atlantic,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,23/08/2010,Returned
209,16/08/2010,Low,31,7180.83,0.02,Delivery Truck,487.17,220.98,64.66,1382,Corey Catlett,Home Office,Newfoundland,Atlantic,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.62,23/08/2010,Returned
211,20/12/2009,High,39,5748.2,0.09,Delivery Truck,-459.86,160.98,35.02,1411,Ed Jacobs,Small Business,Newfoundland,Atlantic,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box,0.72,21/12/2009,Sold
219,05/12/2009,Medium,2,21.44,0.02,Regular Air,-13.67,6.48,8.74,1444,Noel Staavos,Home Office,Newfoundland,Atlantic,Office Supplies,Paper,Xerox 1984,Small Box,0.36,07/12/2009,Sold
580,27/06/2010,Not Specified,22,1559.7755,0.03,Regular Air,-247.18,85.99,0.99,3942,Keith Herrera,Small Business,Newfoundland,Atlantic,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,28/06/2010,Sold
664,13/05/2009,Medium,7,1203.73,0.03,Regular Air,293.14,162.93,19.99,4647,Carlos Meador,Corporate,Newfoundland,Atlantic,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,14/05/2009,Sold
665,13/05/2009,Medium,6,75.19,0.01,Regular Air,-6.61,11.58,5.72,4647,Carlos Meador,Corporate,Newfoundland,Atlantic,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,15/05/2009,Sold
707,25/02/2011,Low,30,8363.65,0.09,Delivery Truck,763.33,300.98,64.73,4960,Corinna Mitchell,Corporate,Newfoundland,Atlantic,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,01/03/2011,Returned
1010,05/06/2011,Low,46,303.62,0.02,Regular Air,-59.98,6.48,2.74,7367,Raymond Fair,Small Business,Newfoundland,Atlantic,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack",Small Pack,0.71,12/06/2011,Sold
1079,13/03/2010,Medium,34,334.66,0.05,Regular Air,132.56,9.93,1.09,7938,Carlos Meador,Corporate,Newfoundland,Atlantic,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag,0.43,14/03/2010,Sold
1142,19/09/2009,Not Specified,35,1142.36,0.02,Regular Air,72.78,30.73,4,8320,Karl Brown,Home Office,Newfoundland,Atlantic,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,22/09/2009,Sold
1203,25/02/2010,Low,14,1379.3375,0.08,Regular Air,-78.54,125.99,4.2,8807,Natalie Webber,Consumer,Newfoundland,Atlantic,Technology,Telephones and Communication,i1000plus,Small Box,0.57,04/03/2010,Sold
